sale_id,boom_user_id,confidence,ev_email,ev_phone,ev_nombre,via
ft_sal_005253,,0.0,0.25,0.0,1.0,
ft_sal_005254,bm_usr_005308,1.0,1.0,1.0,1.0,directo
ft_sal_005255,bm_usr_000091,1.0,1.0,1.0,1.0,directo
ft_sal_005256,,0.0,0.25,0.0,1.0,
ft_sal_005257,,0.0,0.25,0.0,1.0,
ft_sal_005258,,0.0,0.25,0.0,1.0,
ft_sal_005259,bm_usr_002941,0.934,0.85,1.0,1.0,directo
ft_sal_005260,bm_usr_002212,0.64,1.0,0.0,1.0,directo
ft_sal_005261,bm_usr_002677,1.0,1.0,1.0,1.0,directo
ft_sal_005262,bm_usr_005703,1.0,1.0,1.0,1.0,directo
ft_sal_005263,bm_usr_000479,1.0,1.0,1.0,1.0,directo
ft_sal_005264,,0.0,0.25,0.0,1.0,
ft_sal_005265,,0.0,0.25,0.0,1.0,
ft_sal_005266,,0.0,0.25,0.0,1.0,
ft_sal_005267,,0.0,0.25,0.0,1.0,
ft_sal_005268,,0.0,0.25,0.0,1.0,
ft_sal_005269,bm_usr_003804,1.0,1.0,1.0,1.0,directo
ft_sal_005271,,0.0,0.25,0.0,1.0,
ft_sal_005272,,0.0,0.25,0.0,1.0,
ft_sal_005273,,0.0,0.25,0.0,1.0,
ft_sal_005274,bm_usr_001534,1.0,1.0,1.0,1.0,directo
ft_sal_005275,,0.0,0.25,0.0,1.0,
ft_sal_005276,bm_usr_005039,0.934,0.85,1.0,1.0,directo
ft_sal_005277,bm_usr_001471,0.934,0.85,1.0,1.0,directo
ft_sal_005278,bm_usr_000815,1.0,1.0,1.0,1.0,directo
ft_sal_005279,bm_usr_000384,1.0,1.0,1.0,1.0,directo
ft_sal_005280,,0.0,0.25,0.0,1.0,
ft_sal_005281,bm_usr_001376,1.0,1.0,1.0,1.0,directo
ft_sal_005282,,0.0,0.25,0.0,1.0,
ft_sal_005283,,0.0,0.25,0.0,1.0,
ft_sal_005284,bm_usr_002977,0.64,1.0,0.0,1.0,directo
ft_sal_005285,,0.0,0.25,0.0,1.0,
ft_sal_005286,bm_usr_002552,1.0,1.0,1.0,1.0,directo
ft_sal_005287,bm_usr_004700,1.0,1.0,1.0,1.0,directo
ft_sal_005288,bm_usr_002861,0.64,1.0,0.0,1.0,directo
ft_sal_005289,bm_usr_000835,1.0,1.0,1.0,1.0,directo
ft_sal_005290,bm_usr_003384,1.0,1.0,1.0,1.0,directo
ft_sal_005291,bm_usr_002790,0.884,0.85,1.0,0.75,directo
ft_sal_005292,,0.0,0.25,0.0,1.0,
ft_sal_005293,bm_usr_003262,0.64,1.0,0.0,1.0,directo
ft_sal_005294,,0.0,0.25,0.0,1.0,
ft_sal_005295,bm_usr_005732,1.0,1.0,1.0,1.0,directo
ft_sal_005296,bm_usr_002538,1.0,1.0,1.0,1.0,directo
ft_sal_005297,,0.0,0.25,0.0,1.0,
ft_sal_005298,bm_usr_001001,1.0,1.0,1.0,1.0,directo
ft_sal_005299,bm_usr_003916,1.0,1.0,1.0,1.0,directo
ft_sal_005300,,0.0,0.25,0.0,1.0,
ft_sal_005301,,0.0,0.25,0.0,1.0,
ft_sal_005302,bm_usr_000255,0.934,0.85,1.0,1.0,directo
ft_sal_005303,bm_usr_004606,1.0,1.0,1.0,1.0,directo
ft_sal_005304,bm_usr_005309,1.0,1.0,1.0,1.0,directo
ft_sal_005305,bm_usr_004411,0.91,1.0,0.75,1.0,directo
ft_sal_005306,bm_usr_000698,1.0,1.0,1.0,1.0,directo
ft_sal_005307,bm_usr_001592,1.0,1.0,1.0,1.0,directo
ft_sal_005308,,0.0,0.45,0.0,1.0,
ft_sal_005309,,0.0,0.25,0.0,1.0,
ft_sal_005310,,0.0,0.25,0.0,1.0,
ft_sal_005311,bm_usr_004319,1.0,1.0,1.0,1.0,directo
ft_sal_005312,,0.0,0.25,0.0,1.0,
ft_sal_005313,,0.0,0.25,0.0,1.0,
ft_sal_005314,bm_usr_001622,1.0,1.0,1.0,1.0,directo
ft_sal_005315,bm_usr_002634,0.884,0.85,1.0,0.75,directo
ft_sal_005316,bm_usr_001319,0.934,0.85,1.0,1.0,directo
ft_sal_005317,,0.0,0.25,0.0,1.0,
ft_sal_005318,,0.0,0.25,0.0,1.0,
ft_sal_005319,bm_usr_000683,0.64,1.0,0.0,1.0,directo
ft_sal_005320,,0.0,0.25,0.0,1.0,
ft_sal_005321,,0.0,0.25,0.0,1.0,
ft_sal_005322,,0.0,0.25,0.0,1.0,
ft_sal_005323,,0.0,0.25,0.0,1.0,
ft_sal_005324,,0.0,0.25,0.0,1.0,
ft_sal_005325,bm_usr_004007,0.64,1.0,0.0,1.0,directo
ft_sal_005326,bm_usr_004349,0.758,0.45,1.0,1.0,directo
ft_sal_005327,,0.0,0.25,0.0,1.0,
ft_sal_005328,,0.0,0.25,0.0,1.0,
ft_sal_005329,,0.0,0.25,0.0,1.0,
ft_sal_005330,,0.0,0.25,0.0,1.0,
ft_sal_005331,,0.0,0.25,0.0,1.0,
ft_sal_005332,bm_usr_000833,1.0,1.0,1.0,1.0,directo
ft_sal_005333,bm_usr_001417,0.91,1.0,0.75,1.0,directo
ft_sal_005334,,0.0,0.25,0.0,1.0,
ft_sal_005335,bm_usr_003621,1.0,1.0,1.0,1.0,directo
ft_sal_005336,,0.0,0.25,0.0,1.0,
ft_sal_005337,bm_usr_004804,1.0,1.0,1.0,1.0,directo
ft_sal_005338,bm_usr_004449,0.934,0.85,1.0,1.0,directo
ft_sal_005339,,0.0,0.25,0.0,1.0,
ft_sal_005340,bm_usr_000131,0.934,0.85,1.0,1.0,directo
ft_sal_005341,,0.0,0.25,0.0,0.75,
ft_sal_005342,bm_usr_001487,1.0,1.0,1.0,1.0,directo
ft_sal_005343,bm_usr_005441,0.95,1.0,1.0,0.75,directo
ft_sal_005344,,0.0,0.25,0.0,1.0,
ft_sal_005345,,0.0,0.25,0.0,1.0,
ft_sal_005346,,0.0,0.25,0.0,1.0,
ft_sal_005347,,0.0,0.0,1.0,1.0,
ft_sal_005348,bm_usr_005303,0.574,0.85,0.0,1.0,directo
ft_sal_005349,bm_usr_005767,0.56,0.0,1.0,1.0,directo
ft_sal_005350,bm_usr_005549,0.574,0.85,0.0,1.0,directo
ft_sal_005351,bm_usr_005673,1.0,1.0,1.0,1.0,directo
ft_sal_005352,bm_usr_002398,0.758,0.45,1.0,1.0,directo
ft_sal_005353,bm_usr_001552,1.0,1.0,1.0,1.0,directo
ft_sal_005354,bm_usr_000658,1.0,1.0,1.0,1.0,directo
ft_sal_005355,,0.0,0.25,0.0,1.0,
ft_sal_005356,,0.0,0.25,0.0,1.0,
ft_sal_005357,bm_usr_001113,1.0,1.0,1.0,1.0,directo
ft_sal_005358,,0.0,0.25,0.0,0.75,
ft_sal_005359,,0.0,0.25,0.0,1.0,
ft_sal_005360,bm_usr_003105,0.91,1.0,0.75,1.0,directo
ft_sal_005361,,0.0,0.25,0.0,1.0,
ft_sal_005362,,0.0,0.25,0.0,1.0,
ft_sal_005363,,0.0,0.25,0.0,1.0,
ft_sal_005364,bm_usr_005259,1.0,1.0,1.0,1.0,directo
ft_sal_005365,bm_usr_004421,0.934,0.85,1.0,1.0,directo
ft_sal_005366,,0.0,0.25,0.0,1.0,
ft_sal_005367,,0.0,0.25,0.0,1.0,
ft_sal_005368,bm_usr_000269,0.91,1.0,0.75,1.0,directo
ft_sal_005369,bm_usr_002397,0.64,1.0,0.0,1.0,directo
ft_sal_005370,,0.0,0.25,0.0,1.0,
ft_sal_005371,,0.0,0.25,0.0,1.0,
ft_sal_005372,,0.0,0.25,0.0,1.0,
ft_sal_005373,bm_usr_005707,1.0,1.0,1.0,1.0,directo
ft_sal_005374,bm_usr_000658,1.0,1.0,1.0,1.0,directo
ft_sal_005375,bm_usr_000374,0.934,0.85,1.0,1.0,directo
ft_sal_005376,,0.0,0.25,0.0,1.0,
ft_sal_005377,bm_usr_003165,0.91,1.0,0.75,1.0,directo
ft_sal_005378,bm_usr_000490,0.85,0.0,1.0,1.0,propagado
ft_sal_005379,bm_usr_004456,0.64,1.0,0.0,1.0,directo
ft_sal_005380,bm_usr_004199,0.64,1.0,0.0,1.0,directo
ft_sal_005381,bm_usr_000091,1.0,1.0,1.0,1.0,directo
ft_sal_005382,bm_usr_005134,1.0,1.0,1.0,1.0,directo
ft_sal_005384,bm_usr_001038,0.6443,0.45,0.75,1.0,propagado
ft_sal_005385,bm_usr_000087,1.0,1.0,1.0,1.0,directo
ft_sal_005386,bm_usr_000799,1.0,1.0,1.0,1.0,directo
ft_sal_005387,bm_usr_000421,1.0,1.0,1.0,1.0,directo
ft_sal_005388,bm_usr_002187,1.0,1.0,1.0,1.0,directo
ft_sal_005389,,0.0,0.25,0.0,1.0,
ft_sal_005390,bm_usr_004104,1.0,1.0,1.0,1.0,directo
ft_sal_005391,,0.0,0.25,0.0,1.0,
ft_sal_005392,bm_usr_004765,1.0,1.0,1.0,1.0,directo
ft_sal_005393,bm_usr_004079,1.0,1.0,1.0,1.0,directo
ft_sal_005394,bm_usr_000829,0.91,1.0,0.75,1.0,directo
ft_sal_005395,bm_usr_005079,1.0,1.0,1.0,1.0,directo
ft_sal_005396,,0.0,0.25,0.0,1.0,
ft_sal_005397,bm_usr_003095,0.934,0.85,1.0,1.0,directo
ft_sal_005398,,0.0,0.25,0.0,1.0,
ft_sal_005399,bm_usr_000418,0.934,0.85,1.0,1.0,directo
ft_sal_005400,,0.0,0.25,0.0,1.0,
ft_sal_005401,,0.0,0.25,0.0,1.0,
ft_sal_005402,,0.0,0.25,0.0,1.0,
ft_sal_005403,,0.0,0.25,0.0,1.0,
ft_sal_005404,bm_usr_004639,1.0,1.0,1.0,1.0,directo
ft_sal_005405,,0.0,0.25,0.0,1.0,
ft_sal_005406,bm_usr_005827,0.56,0.0,1.0,1.0,directo
ft_sal_005407,bm_usr_000911,0.56,0.0,1.0,1.0,directo
ft_sal_005408,bm_usr_004846,1.0,1.0,1.0,1.0,directo
ft_sal_005409,bm_usr_005159,1.0,1.0,1.0,1.0,directo
ft_sal_005410,bm_usr_000622,1.0,1.0,1.0,1.0,directo
ft_sal_005411,,0.0,0.25,0.0,1.0,
ft_sal_005412,,0.0,0.25,0.0,1.0,
ft_sal_005413,bm_usr_002730,1.0,1.0,1.0,1.0,directo
ft_sal_005414,,0.0,0.25,0.0,1.0,
ft_sal_005415,bm_usr_005174,1.0,1.0,1.0,1.0,directo
ft_sal_005416,bm_usr_002033,1.0,1.0,1.0,1.0,directo
ft_sal_005417,bm_usr_001762,0.64,1.0,0.0,1.0,directo
ft_sal_005418,bm_usr_000573,0.64,1.0,0.0,1.0,directo
ft_sal_005419,,0.0,0.25,0.0,1.0,
ft_sal_005420,bm_usr_001909,1.0,1.0,1.0,1.0,directo
ft_sal_005421,,0.0,0.25,0.0,1.0,
ft_sal_005422,bm_usr_001322,1.0,1.0,1.0,1.0,directo
ft_sal_005423,,0.0,0.25,0.0,1.0,
ft_sal_005424,bm_usr_001016,1.0,1.0,1.0,1.0,directo
ft_sal_005425,,0.0,0.25,0.0,1.0,
ft_sal_005426,bm_usr_003001,1.0,1.0,1.0,1.0,directo
ft_sal_005427,bm_usr_004419,1.0,1.0,1.0,1.0,directo
ft_sal_005428,bm_usr_004251,1.0,1.0,1.0,1.0,directo
ft_sal_005429,,0.0,0.25,0.0,0.75,
ft_sal_005430,,0.0,0.25,0.0,0.75,
ft_sal_005431,,0.0,0.25,0.0,1.0,
ft_sal_005432,bm_usr_005633,1.0,1.0,1.0,1.0,directo
ft_sal_005433,,0.0,0.25,0.0,0.75,
ft_sal_005434,bm_usr_001344,0.95,1.0,1.0,0.75,directo
ft_sal_005435,bm_usr_001124,1.0,1.0,1.0,1.0,directo
ft_sal_005436,bm_usr_005759,1.0,1.0,1.0,1.0,directo
ft_sal_005437,,0.0,0.25,0.0,1.0,
ft_sal_005438,bm_usr_002783,1.0,1.0,1.0,1.0,directo
ft_sal_005439,,0.0,0.25,0.0,1.0,
ft_sal_005440,,0.0,0.25,0.0,1.0,
ft_sal_005441,bm_usr_001813,1.0,1.0,1.0,1.0,directo
ft_sal_005442,,0.0,0.25,0.0,1.0,
ft_sal_005443,bm_usr_004847,0.934,0.85,1.0,1.0,directo
ft_sal_005444,,0.0,0.25,0.0,1.0,
ft_sal_005445,,0.0,0.25,0.0,0.75,
ft_sal_005446,bm_usr_002398,1.0,1.0,1.0,1.0,directo
ft_sal_005447,,0.0,0.25,0.0,1.0,
ft_sal_005448,,0.0,0.25,0.0,1.0,
ft_sal_005449,,0.0,0.25,0.0,1.0,
ft_sal_005450,,0.0,0.25,0.0,1.0,
ft_sal_005451,,0.0,0.25,0.0,1.0,
ft_sal_005452,bm_usr_003508,0.64,1.0,0.0,1.0,directo
ft_sal_005453,bm_usr_004991,1.0,1.0,1.0,1.0,directo
ft_sal_005454,,0.0,0.25,0.0,1.0,
ft_sal_005455,,0.0,0.25,0.0,1.0,
ft_sal_005456,bm_usr_005706,1.0,1.0,1.0,1.0,directo
ft_sal_005457,bm_usr_005138,1.0,1.0,1.0,1.0,directo
ft_sal_005458,,0.0,0.25,0.0,1.0,
ft_sal_005459,,0.0,0.25,0.0,1.0,
ft_sal_005460,bm_usr_000336,1.0,1.0,1.0,1.0,directo
ft_sal_005461,,0.0,0.25,0.0,1.0,
ft_sal_005462,,0.0,0.25,0.0,1.0,
ft_sal_005463,,0.0,0.25,0.0,1.0,
ft_sal_005464,bm_usr_003473,0.64,1.0,0.0,1.0,directo
ft_sal_005465,,0.0,0.25,0.0,1.0,
ft_sal_005466,,0.0,0.25,0.0,1.0,
ft_sal_005467,,0.0,0.25,0.0,1.0,
ft_sal_005468,,0.0,0.25,0.0,1.0,
ft_sal_005469,bm_usr_003488,1.0,1.0,1.0,1.0,directo
ft_sal_005470,,0.0,0.25,0.0,1.0,
ft_sal_005471,,0.0,0.25,0.0,1.0,
ft_sal_005472,bm_usr_005743,1.0,1.0,1.0,1.0,directo
ft_sal_005473,,0.0,0.25,0.0,1.0,
ft_sal_005474,,0.0,0.25,0.0,1.0,
ft_sal_005475,bm_usr_000476,0.934,0.85,1.0,1.0,directo
ft_sal_005476,,0.0,0.25,0.0,1.0,
ft_sal_005477,,0.0,0.25,0.0,1.0,
ft_sal_005478,bm_usr_003345,0.91,1.0,0.75,1.0,directo
ft_sal_005479,,0.0,0.25,0.0,1.0,
ft_sal_005480,,0.0,0.25,0.0,1.0,
ft_sal_005481,bm_usr_004392,0.934,0.85,1.0,1.0,directo
ft_sal_005482,bm_usr_000214,0.95,1.0,1.0,0.75,directo
ft_sal_005483,bm_usr_004901,1.0,1.0,1.0,1.0,directo
ft_sal_005484,bm_usr_003157,1.0,1.0,1.0,1.0,directo
ft_sal_005485,bm_usr_001659,1.0,1.0,1.0,1.0,directo
ft_sal_005486,bm_usr_003600,0.64,1.0,0.0,1.0,directo
ft_sal_005487,,0.0,0.25,0.0,1.0,
ft_sal_005488,bm_usr_003475,0.85,0.0,0.75,1.0,propagado
ft_sal_005489,bm_usr_002507,1.0,1.0,1.0,1.0,directo
ft_sal_005490,bm_usr_003585,1.0,1.0,1.0,1.0,directo
ft_sal_005491,,0.0,0.25,0.0,1.0,
ft_sal_005492,bm_usr_002848,0.64,1.0,0.0,1.0,directo
ft_sal_005493,,0.0,0.25,0.0,1.0,
ft_sal_005494,bm_usr_000269,1.0,1.0,1.0,1.0,directo
ft_sal_005495,,0.0,0.25,0.0,1.0,
ft_sal_005497,,0.0,0.25,0.0,1.0,
ft_sal_005498,bm_usr_003275,0.59,1.0,0.0,0.75,directo
ft_sal_005499,,0.0,0.25,0.0,0.75,
ft_sal_005500,,0.0,0.25,0.0,1.0,
ft_sal_005501,bm_usr_004908,0.574,0.85,0.0,1.0,directo
ft_sal_005502,,0.0,0.25,0.0,1.0,
ft_sal_005503,bm_usr_003943,0.934,0.85,1.0,1.0,directo
ft_sal_005504,bm_usr_004495,1.0,1.0,1.0,1.0,directo
ft_sal_005505,,0.0,0.25,0.0,1.0,
ft_sal_005506,,0.0,0.25,0.0,1.0,
ft_sal_005507,,0.0,0.25,0.0,1.0,
ft_sal_005508,,0.0,0.25,0.0,1.0,
ft_sal_005509,bm_usr_003349,0.95,1.0,1.0,0.75,directo
ft_sal_005510,,0.0,0.25,0.0,1.0,
ft_sal_005511,,0.0,0.25,0.0,1.0,
ft_sal_005512,bm_usr_003076,1.0,1.0,1.0,1.0,directo
ft_sal_005513,,0.0,0.25,0.0,1.0,
ft_sal_005514,,0.0,0.25,0.0,1.0,
ft_sal_005515,,0.0,0.25,0.0,1.0,
ft_sal_005516,,0.0,0.25,0.0,1.0,
ft_sal_005517,bm_usr_005991,1.0,1.0,1.0,1.0,directo
ft_sal_005518,,0.0,0.25,0.0,1.0,
ft_sal_005519,bm_usr_001997,0.95,1.0,1.0,0.75,directo
ft_sal_005520,bm_usr_002700,0.91,1.0,0.75,1.0,directo
ft_sal_005521,bm_usr_002273,1.0,1.0,1.0,1.0,directo
ft_sal_005522,bm_usr_001272,1.0,1.0,1.0,1.0,directo
ft_sal_005523,,0.0,0.25,0.0,1.0,
ft_sal_005524,,0.0,0.25,0.0,1.0,
ft_sal_005525,bm_usr_003797,1.0,1.0,1.0,1.0,directo
ft_sal_005526,,0.0,0.25,0.0,1.0,
ft_sal_005527,,0.0,0.25,0.0,1.0,
ft_sal_005528,bm_usr_000596,1.0,1.0,1.0,1.0,directo
ft_sal_005529,,0.0,0.25,0.0,1.0,
ft_sal_005530,bm_usr_000170,0.91,1.0,0.75,1.0,directo
ft_sal_005531,bm_usr_004960,1.0,1.0,1.0,1.0,directo
ft_sal_005532,bm_usr_000988,1.0,1.0,1.0,1.0,directo
ft_sal_005533,,0.0,0.25,0.0,1.0,
ft_sal_005534,bm_usr_000595,0.95,1.0,1.0,0.75,directo
ft_sal_005535,bm_usr_004776,1.0,1.0,1.0,1.0,directo
ft_sal_005536,bm_usr_000855,1.0,1.0,1.0,1.0,directo
ft_sal_005537,,0.0,0.25,0.0,1.0,
ft_sal_005538,bm_usr_003150,1.0,1.0,1.0,1.0,directo
ft_sal_005539,,0.0,0.25,0.0,1.0,
ft_sal_005540,bm_usr_003846,1.0,1.0,1.0,1.0,directo
ft_sal_005541,bm_usr_005342,1.0,1.0,1.0,1.0,directo
ft_sal_005542,bm_usr_004329,0.934,0.85,1.0,1.0,directo
ft_sal_005543,bm_usr_000081,0.91,1.0,0.75,1.0,directo
ft_sal_005544,bm_usr_005817,0.64,1.0,0.0,1.0,directo
ft_sal_005545,,0.0,0.25,0.0,1.0,
ft_sal_005546,bm_usr_002011,1.0,1.0,1.0,1.0,directo
ft_sal_005547,,0.0,0.25,0.0,1.0,
ft_sal_005548,bm_usr_003896,1.0,1.0,1.0,1.0,directo
ft_sal_005549,,0.0,0.25,0.0,1.0,
ft_sal_005550,,0.0,0.25,0.0,1.0,
ft_sal_005551,bm_usr_004922,1.0,1.0,1.0,1.0,directo
ft_sal_005552,bm_usr_002295,0.91,1.0,0.75,1.0,directo
ft_sal_005553,,0.0,0.25,0.0,1.0,
ft_sal_005554,,0.0,0.25,0.0,1.0,
ft_sal_005555,,0.0,0.25,0.0,1.0,
ft_sal_005556,bm_usr_000093,1.0,1.0,1.0,1.0,directo
ft_sal_005557,,0.0,0.25,0.0,1.0,
ft_sal_005558,,0.0,0.25,0.0,1.0,
ft_sal_005559,bm_usr_000701,1.0,1.0,1.0,1.0,directo
ft_sal_005560,,0.0,0.25,0.0,1.0,
ft_sal_005561,bm_usr_001035,0.64,1.0,0.0,1.0,directo
ft_sal_005562,,0.0,0.25,0.0,1.0,
ft_sal_005563,,0.0,0.25,0.0,1.0,
ft_sal_005564,bm_usr_000391,0.56,0.0,1.0,1.0,directo
ft_sal_005565,,0.0,0.25,0.0,1.0,
ft_sal_005566,,0.0,0.25,0.0,1.0,
ft_sal_005567,bm_usr_000236,0.64,1.0,0.0,1.0,directo
ft_sal_005568,bm_usr_002585,0.64,1.0,0.0,1.0,directo
ft_sal_005569,bm_usr_002205,1.0,1.0,1.0,1.0,directo
ft_sal_005570,bm_usr_000706,1.0,1.0,1.0,1.0,directo
ft_sal_005571,,0.0,0.25,0.0,1.0,
ft_sal_005572,bm_usr_002585,0.64,1.0,0.0,1.0,directo
ft_sal_005573,bm_usr_003860,1.0,1.0,1.0,1.0,directo
ft_sal_005574,bm_usr_000764,0.91,1.0,0.75,1.0,directo
ft_sal_005575,,0.0,0.25,0.0,1.0,
ft_sal_005576,bm_usr_003120,1.0,1.0,1.0,1.0,directo
ft_sal_005577,bm_usr_003034,0.64,1.0,0.0,1.0,directo
ft_sal_005578,,0.0,0.25,0.0,1.0,
ft_sal_005579,,0.0,0.25,0.0,1.0,
ft_sal_005580,,0.0,0.25,0.0,1.0,
ft_sal_005581,bm_usr_000905,1.0,1.0,1.0,1.0,directo
ft_sal_005582,bm_usr_004990,0.91,1.0,0.75,1.0,directo
ft_sal_005583,bm_usr_004093,1.0,1.0,1.0,1.0,directo
ft_sal_005584,,0.0,0.25,0.0,1.0,
ft_sal_005585,bm_usr_002298,0.91,1.0,0.75,1.0,directo
ft_sal_005586,,0.0,0.25,0.0,1.0,
ft_sal_005587,,0.0,0.25,0.0,1.0,
ft_sal_005588,,0.0,0.25,0.0,1.0,
ft_sal_005589,,0.0,0.25,0.0,1.0,
ft_sal_005590,bm_usr_003308,1.0,1.0,1.0,1.0,directo
ft_sal_005591,bm_usr_002609,0.95,1.0,1.0,0.75,directo
ft_sal_005592,bm_usr_005632,0.64,1.0,0.0,1.0,directo
ft_sal_005593,,0.0,0.25,0.0,1.0,
ft_sal_005594,bm_usr_001061,1.0,1.0,1.0,1.0,directo
ft_sal_005595,bm_usr_003107,0.91,1.0,0.75,1.0,directo
ft_sal_005596,bm_usr_002486,1.0,1.0,1.0,1.0,directo
ft_sal_005597,bm_usr_001109,0.95,1.0,1.0,0.75,directo
ft_sal_005598,bm_usr_005170,0.934,0.85,1.0,1.0,directo
ft_sal_005599,bm_usr_001050,1.0,1.0,1.0,1.0,directo
ft_sal_005600,bm_usr_005224,1.0,1.0,1.0,1.0,directo
ft_sal_005601,,0.0,0.25,0.0,1.0,
ft_sal_005602,,0.0,0.25,0.0,1.0,
ft_sal_005603,bm_usr_001560,0.64,1.0,0.0,1.0,directo
ft_sal_005604,,0.0,0.25,0.0,1.0,
ft_sal_005605,,0.0,0.25,0.0,1.0,
ft_sal_005606,,0.0,0.25,0.0,1.0,
ft_sal_005607,,0.0,0.25,0.0,1.0,
ft_sal_005608,bm_usr_003833,1.0,1.0,1.0,1.0,directo
ft_sal_005609,bm_usr_004424,1.0,1.0,1.0,1.0,directo
ft_sal_005610,,0.0,0.25,0.0,1.0,
ft_sal_005611,bm_usr_000057,1.0,1.0,1.0,1.0,directo
ft_sal_005612,bm_usr_002318,0.56,0.0,1.0,1.0,directo
ft_sal_005613,bm_usr_002313,0.64,1.0,0.0,1.0,directo
ft_sal_005614,,0.0,0.25,0.0,1.0,
ft_sal_005615,,0.0,0.25,0.0,1.0,
ft_sal_005616,bm_usr_003261,1.0,1.0,1.0,1.0,directo
ft_sal_005617,bm_usr_002127,0.64,1.0,0.0,1.0,directo
ft_sal_005618,bm_usr_001385,0.91,1.0,0.75,1.0,directo
ft_sal_005619,,0.0,0.25,0.0,1.0,
ft_sal_005620,,0.0,0.25,0.0,1.0,
ft_sal_005621,bm_usr_002943,0.95,1.0,1.0,0.75,directo
ft_sal_005622,bm_usr_001678,1.0,1.0,1.0,1.0,directo
ft_sal_005623,,0.0,0.25,0.0,1.0,
ft_sal_005624,bm_usr_002967,0.64,1.0,0.0,1.0,directo
ft_sal_005625,bm_usr_001556,1.0,1.0,1.0,1.0,directo
ft_sal_005626,,0.0,0.25,0.0,1.0,
ft_sal_005627,,0.0,0.25,0.0,1.0,
ft_sal_005628,,0.0,0.25,0.0,1.0,
ft_sal_005629,,0.0,0.25,0.0,1.0,
ft_sal_005630,bm_usr_003761,1.0,1.0,1.0,1.0,directo
ft_sal_005631,bm_usr_001640,0.91,1.0,0.75,1.0,directo
ft_sal_005632,bm_usr_004813,1.0,1.0,1.0,1.0,directo
ft_sal_005633,bm_usr_000662,1.0,1.0,1.0,1.0,directo
ft_sal_005634,bm_usr_001095,1.0,1.0,1.0,1.0,directo
ft_sal_005635,,0.0,0.25,0.0,1.0,
ft_sal_005636,,0.0,0.25,0.0,1.0,
ft_sal_005637,,0.0,0.25,0.0,1.0,
ft_sal_005638,bm_usr_005543,0.59,1.0,0.0,0.75,directo
ft_sal_005639,,0.0,0.25,0.0,1.0,
ft_sal_005640,,0.0,0.25,0.0,1.0,
ft_sal_005641,bm_usr_000408,1.0,1.0,1.0,1.0,directo
ft_sal_005642,,0.0,0.25,0.0,1.0,
ft_sal_005643,,0.0,0.25,0.0,1.0,
ft_sal_005644,,0.0,0.25,0.0,1.0,
ft_sal_005645,bm_usr_004337,1.0,1.0,1.0,1.0,directo
ft_sal_005646,bm_usr_001360,0.64,1.0,0.0,1.0,directo
ft_sal_005647,bm_usr_000676,0.64,1.0,0.0,1.0,directo
ft_sal_005648,,0.0,0.25,0.0,1.0,
ft_sal_005649,bm_usr_002272,1.0,1.0,1.0,1.0,directo
ft_sal_005650,,0.0,0.25,0.0,1.0,
ft_sal_005651,,0.0,0.25,0.0,1.0,
ft_sal_005652,bm_usr_002513,0.934,0.85,1.0,1.0,directo
ft_sal_005653,bm_usr_004927,0.64,1.0,0.0,1.0,directo
ft_sal_005654,bm_usr_005861,0.934,0.85,1.0,1.0,directo
ft_sal_005655,bm_usr_004701,1.0,1.0,1.0,1.0,directo
ft_sal_005656,,0.0,0.25,0.0,1.0,
ft_sal_005657,,0.0,0.25,0.0,1.0,
ft_sal_005658,bm_usr_003893,0.56,0.0,1.0,1.0,directo
ft_sal_005659,,0.0,0.25,0.0,1.0,
ft_sal_005660,bm_usr_002622,0.95,1.0,1.0,0.75,directo
ft_sal_005661,,0.0,0.25,0.0,0.75,
ft_sal_005662,bm_usr_001285,1.0,1.0,1.0,1.0,directo
ft_sal_005663,bm_usr_001647,1.0,1.0,1.0,1.0,directo
ft_sal_005664,bm_usr_005279,1.0,1.0,1.0,1.0,directo
ft_sal_005665,,0.0,0.25,0.0,1.0,
ft_sal_005666,,0.0,0.25,0.0,1.0,
ft_sal_005667,,0.0,0.25,0.0,1.0,
ft_sal_005668,bm_usr_002729,1.0,1.0,1.0,1.0,directo
ft_sal_005669,bm_usr_002486,0.59,1.0,0.0,0.75,directo
ft_sal_005670,,0.0,0.25,0.0,1.0,
ft_sal_005671,,0.0,0.25,0.0,1.0,
ft_sal_005672,bm_usr_001796,0.56,0.0,1.0,1.0,directo
ft_sal_005673,,0.0,0.25,0.0,1.0,
ft_sal_005674,bm_usr_003587,1.0,1.0,1.0,1.0,directo
ft_sal_005675,,0.0,0.25,0.0,1.0,
ft_sal_005676,,0.0,0.25,0.0,1.0,
ft_sal_005677,,0.0,0.25,0.0,1.0,
ft_sal_005678,bm_usr_002908,1.0,1.0,1.0,1.0,directo
ft_sal_005679,,0.0,0.25,0.0,1.0,
ft_sal_005680,bm_usr_005804,0.574,0.85,0.0,1.0,directo
ft_sal_005681,,0.0,0.25,0.0,1.0,
ft_sal_005682,,0.0,0.25,0.0,1.0,
ft_sal_005683,bm_usr_003786,0.758,0.45,1.0,1.0,directo
ft_sal_005684,bm_usr_005425,1.0,1.0,1.0,1.0,directo
ft_sal_005685,bm_usr_001154,1.0,1.0,1.0,1.0,directo
ft_sal_005686,bm_usr_005425,1.0,1.0,1.0,1.0,directo
ft_sal_005687,,0.0,0.25,0.0,1.0,
